transaction_number,name,type,quantity
2994,BowCo,sell,6
2995,RottenFishCo,sell,5
2996,BowCo,buy,5
2997,ArrowCo,buy,4
2998,ArrowCo,buy,1
2999,GameStart,buy,7
3000,ArrowCo,sell,10
3001,PotionCo,buy,3
3002,ArrowCo,sell,8
3003,GameStart,buy,3
3004,SwordCo,sell,10
3005,RottenFishCo,buy,1
3006,SwordCo,buy,4
3007,RottenFishCo,sell,2
3008,PotionCo,sell,3
3009,SwordCo,buy,10
3010,RottenFishCo,sell,1
3011,BowCo,sell,7
3012,SwordCo,sell,9
3013,RottenFishCo,sell,9
3014,GameStart,sell,5
3015,BowCo,buy,1
3016,GameStart,sell,5
3017,ArrowCo,sell,5
3018,GameStart,buy,2
3019,ArrowCo,sell,2
3020,ArrowCo,buy,7
3021,RottenFishCo,buy,8
3022,PotionCo,buy,3
3023,SwordCo,sell,5
3024,SwordCo,sell,7
3025,PotionCo,buy,5
3026,ArrowCo,sell,9
3027,RottenFishCo,sell,6
3028,SwordCo,sell,3
3029,ArrowCo,sell,5
3030,BowCo,sell,8
3031,BowCo,sell,3
3032,PotionCo,buy,4
3033,GameStart,buy,1
3034,SwordCo,sell,6
3035,GameStart,sell,6
3036,SwordCo,buy,3
3037,RottenFishCo,sell,8
3038,SwordCo,buy,1
3039,PotionCo,buy,10
3040,PotionCo,buy,7
3041,ArrowCo,sell,6
3042,PotionCo,sell,3
3043,SwordCo,sell,7
3044,RottenFishCo,buy,10
3045,PotionCo,sell,4
3046,GameStart,buy,9
3047,ArrowCo,buy,7
3048,ArrowCo,buy,9
3049,RottenFishCo,sell,10
3050,RottenFishCo,sell,7
3051,RottenFishCo,sell,9
3052,SwordCo,sell,3
3053,GameStart,sell,3
3054,PotionCo,buy,1
3055,ArrowCo,sell,4
3056,ArrowCo,buy,3
3057,PotionCo,sell,3
3059,SwordCo,sell,8
3058,ArrowCo,sell,4
3060,ArrowCo,sell,10
3061,ArrowCo,buy,9
3062,GameStart,buy,9
3065,BowCo,buy,8
3063,BowCo,sell,3
3064,SwordCo,buy,2
3066,BowCo,buy,4
3067,ArrowCo,buy,7
3068,SwordCo,sell,10
3069,RottenFishCo,buy,2
3070,ArrowCo,buy,5
3071,RottenFishCo,sell,1
3072,ArrowCo,sell,8
3073,PotionCo,sell,9
3074,GameStart,sell,3
3075,RottenFishCo,buy,1
3076,ArrowCo,sell,7
3077,GameStart,buy,5
3078,BowCo,sell,10
3080,RottenFishCo,buy,4
3079,BowCo,buy,4
3081,RottenFishCo,sell,3
3082,BowCo,buy,6
3083,RottenFishCo,buy,7
3084,RottenFishCo,sell,9
3085,SwordCo,buy,6
3086,GameStart,buy,5
3087,BowCo,sell,4
3088,SwordCo,sell,5
3089,GameStart,buy,4
3090,BowCo,buy,1
3091,SwordCo,buy,7
3092,PotionCo,sell,1
3093,BowCo,sell,7
3094,SwordCo,sell,7
3095,SwordCo,sell,10
3096,PotionCo,buy,5
3097,ArrowCo,sell,10
3098,GameStart,sell,10
3099,ArrowCo,buy,5
3101,RottenFishCo,sell,3
3102,BowCo,buy,7
3100,BowCo,sell,5
3103,BowCo,sell,2
3104,GameStart,sell,1
3105,PotionCo,sell,10
3106,BowCo,sell,3
3107,ArrowCo,buy,6
3108,PotionCo,buy,9
3109,GameStart,buy,10
3110,BowCo,buy,7
3111,ArrowCo,sell,1
3112,GameStart,buy,10
3113,BowCo,sell,4
3114,ArrowCo,sell,10
3115,RottenFishCo,sell,2
3116,GameStart,buy,8
3117,PotionCo,sell,3
3118,RottenFishCo,buy,6
3119,BowCo,buy,6
3121,ArrowCo,buy,5
3120,PotionCo,sell,9
3122,GameStart,buy,10
3123,ArrowCo,sell,3
3124,PotionCo,sell,7
3125,PotionCo,sell,6
3126,PotionCo,buy,3
3128,PotionCo,buy,1
3127,SwordCo,sell,3
3129,SwordCo,buy,4
3130,PotionCo,sell,2
3131,PotionCo,buy,6
3132,BowCo,buy,1
3133,RottenFishCo,buy,9
3134,BowCo,sell,6
3135,RottenFishCo,buy,5
3136,PotionCo,sell,6
3137,MenhirCo,sell,5
3138,ArrowCo,buy,10
3139,PotionCo,sell,9
3140,GameStart,buy,3
3141,PotionCo,sell,3
3142,SwordCo,buy,8
3143,ArrowCo,buy,2
3144,ArrowCo,sell,3
3145,RottenFishCo,buy,8
3146,RottenFishCo,sell,8
3147,RottenFishCo,sell,1
3148,MenhirCo,buy,4
3149,PotionCo,sell,1
3150,SwordCo,buy,9
3151,BowCo,buy,5
3152,PotionCo,buy,8
3153,RottenFishCo,buy,7
3154,ArrowCo,sell,7
3155,PotionCo,buy,7
3156,GameStart,buy,3
3157,HelmetCo,sell,1
3158,PotionCo,sell,6
3159,ArrowCo,sell,2
3160,GameStart,buy,5
3161,RottenFishCo,buy,9
3162,BowCo,buy,10
3163,BoarCo,sell,4
3164,SwordCo,buy,6
3165,MenhirCo,sell,8
3166,ArrowCo,sell,6
3167,SwordCo,sell,1
3168,GameStart,buy,10
3169,BowCo,sell,4
3170,MenhirCo,sell,1
3171,RottenFishCo,sell,9
3172,BowCo,buy,7
3173,HelmetCo,buy,1
3174,RottenFishCo,buy,6
3175,ArrowCo,sell,6
3176,SwordCo,sell,7
3177,SwordCo,buy,4
3178,PotionCo,buy,1
3179,ArrowCo,sell,7
3180,RottenFishCo,buy,3
3184,ShieldCo,sell,10
3185,PotionCo,sell,1
3186,ArrowCo,sell,2
3187,RottenFishCo,buy,8
3188,ShieldCo,buy,9
3189,BoarCo,sell,8
3190,MenhirCo,buy,10
3191,GameStart,buy,5
3192,BoarCo,buy,10
3193,BoarCo,sell,7
3194,PotionCo,sell,1
3195,SwordCo,sell,9
3196,PotionCo,sell,7
3197,SwordCo,sell,8
3198,BowCo,sell,7
3199,ShieldCo,sell,2
3200,RottenFishCo,buy,4
3201,BoarCo,sell,4
3202,RottenFishCo,buy,3
3203,RottenFishCo,sell,9
3204,RottenFishCo,buy,7
3205,ArrowCo,sell,7
3206,RottenFishCo,buy,1
3207,SwordCo,buy,9
3208,HelmetCo,sell,1
3209,HelmetCo,sell,9
3210,GameStart,buy,6
3211,BoarCo,buy,1
3212,ArrowCo,buy,8
3213,MenhirCo,sell,9
3214,BowCo,sell,6
3215,BowCo,sell,2
3216,SwordCo,sell,6
3217,RottenFishCo,sell,8
3218,HelmetCo,sell,3
3219,SwordCo,sell,2
3220,BoarCo,sell,10
3221,MenhirCo,buy,1
3222,MenhirCo,sell,5
3223,PotionCo,buy,6
3224,RottenFishCo,buy,8
3225,MenhirCo,buy,3
3226,MenhirCo,buy,3
3227,HelmetCo,buy,6
3228,ShieldCo,sell,3
3229,BoarCo,buy,5
3230,BowCo,buy,5
3231,SwordCo,sell,2
3232,BowCo,buy,5
3233,MenhirCo,sell,10
3234,SwordCo,sell,1
3235,PotionCo,buy,3
3236,MenhirCo,sell,10
3237,GameStart,buy,2
3238,BowCo,buy,7
3239,PotionCo,sell,6
3240,HelmetCo,sell,6
3241,PotionCo,sell,6
3242,MenhirCo,buy,2
3243,ShieldCo,buy,3
3244,SwordCo,sell,5
3245,MenhirCo,buy,4
3246,ShieldCo,sell,6
3247,RottenFishCo,buy,4
3248,BowCo,sell,9
3249,BowCo,buy,6
3250,RottenFishCo,buy,8
3251,HelmetCo,sell,9
3252,BowCo,sell,8
3253,SwordCo,buy,6
3254,HelmetCo,buy,9
3255,HelmetCo,buy,10
3256,SwordCo,sell,6
3257,RottenFishCo,sell,6
3258,SwordCo,buy,6
3259,PotionCo,buy,2
3260,BowCo,buy,6
3261,BowCo,buy,4
3262,RottenFishCo,buy,5
3263,ShieldCo,sell,2
3264,GameStart,sell,7
3265,HelmetCo,sell,4
3266,BoarCo,sell,7
3267,PotionCo,sell,2
3268,SwordCo,buy,5
3269,ShieldCo,sell,9
3270,BoarCo,sell,9
3271,GameStart,sell,7
3272,GameStart,buy,6
3273,RottenFishCo,buy,6
3274,BowCo,sell,2
3275,RottenFishCo,buy,5
3276,GameStart,buy,6
3277,MenhirCo,sell,6
3278,MenhirCo,sell,5
3279,ShieldCo,buy,7
3280,RottenFishCo,buy,6
3281,GameStart,sell,9
3282,PotionCo,buy,8
3283,GameStart,buy,2
3284,GameStart,sell,6
3285,BoarCo,sell,3
3286,PotionCo,buy,2
3287,GameStart,sell,10
3288,PotionCo,buy,7
3289,RottenFishCo,sell,4
3290,RottenFishCo,sell,4
3291,MenhirCo,buy,7
3292,PotionCo,buy,5
3293,ArrowCo,sell,7
3294,RottenFishCo,sell,10
3295,SwordCo,sell,6
3296,BowCo,buy,8
3297,ArrowCo,buy,5
3298,GameStart,buy,5
3299,ArrowCo,sell,6
3300,SwordCo,buy,10
3301,HelmetCo,buy,7
3302,PotionCo,buy,2
3303,MenhirCo,sell,9
3304,HelmetCo,sell,1
3305,GameStart,sell,10
3306,GameStart,sell,8
3307,GameStart,buy,7
3308,GameStart,buy,9
3309,GameStart,buy,1
3310,ShieldCo,sell,4
3311,PotionCo,sell,3
3312,MenhirCo,buy,3
3313,BowCo,sell,6
3314,BoarCo,buy,5
3315,BoarCo,buy,6
3316,GameStart,buy,9
3317,PotionCo,sell,8
3318,HelmetCo,sell,4
3319,ArrowCo,buy,10
3320,MenhirCo,sell,9
3321,BoarCo,buy,2
3322,HelmetCo,sell,5
3323,BoarCo,sell,8
3324,HelmetCo,sell,5
3325,ShieldCo,sell,3
3326,BoarCo,sell,9
3327,BoarCo,sell,3
3328,BowCo,buy,1
3329,GameStart,sell,10
3330,RottenFishCo,buy,8
3331,MenhirCo,sell,5
3332,PotionCo,buy,7
