transaction_number,name,type,quantity
2994,BowCo,sell,6
2995,RottenFishCo,sell,5
2996,BowCo,buy,5
2997,ArrowCo,buy,4
2998,ArrowCo,buy,1
2999,GameStart,buy,7
3000,ArrowCo,sell,10
3001,PotionCo,buy,3
3002,ArrowCo,sell,8
3003,GameStart,buy,3
3004,SwordCo,sell,10
3005,RottenFishCo,buy,1
3006,SwordCo,buy,4
3007,RottenFishCo,sell,2
3008,PotionCo,sell,3
3009,SwordCo,buy,10
3010,RottenFishCo,sell,1
3011,BowCo,sell,7
3012,SwordCo,sell,9
3013,RottenFishCo,sell,9
3014,GameStart,sell,5
3015,BowCo,buy,1
3016,GameStart,sell,5
3017,ArrowCo,sell,5
3018,GameStart,buy,2
3019,ArrowCo,sell,2
3020,ArrowCo,buy,7
3021,RottenFishCo,buy,8
3022,PotionCo,buy,3
3023,SwordCo,sell,5
3024,SwordCo,sell,7
3025,PotionCo,buy,5
3026,ArrowCo,sell,9
3027,RottenFishCo,sell,6
3028,SwordCo,sell,3
3029,ArrowCo,sell,5
3030,BowCo,sell,8
3031,BowCo,sell,3
3032,PotionCo,buy,4
3033,GameStart,buy,1
3034,SwordCo,sell,6
3035,GameStart,sell,6
3036,SwordCo,buy,3
3037,RottenFishCo,sell,8
3038,SwordCo,buy,1
3039,PotionCo,buy,10
3040,PotionCo,buy,7
3041,ArrowCo,sell,6
3042,PotionCo,sell,3
3043,SwordCo,sell,7
3044,RottenFishCo,buy,10
3045,PotionCo,sell,4
3046,GameStart,buy,9
3047,ArrowCo,buy,7
3048,ArrowCo,buy,9
3049,RottenFishCo,sell,10
3050,RottenFishCo,sell,7
3051,RottenFishCo,sell,9
3052,SwordCo,sell,3
3053,GameStart,sell,3
3054,PotionCo,buy,1
3055,ArrowCo,sell,4
3056,ArrowCo,buy,3
3057,PotionCo,sell,3
3058,ArrowCo,sell,4
3059,SwordCo,sell,8
3060,ArrowCo,sell,10
3061,ArrowCo,buy,9
3062,GameStart,buy,9
3063,BowCo,sell,3
3064,SwordCo,buy,2
3065,BowCo,buy,8
3066,BowCo,buy,4
3067,ArrowCo,buy,7
3068,SwordCo,sell,10
3069,RottenFishCo,buy,2
3070,ArrowCo,buy,5
3071,RottenFishCo,sell,1
3072,ArrowCo,sell,8
3073,PotionCo,sell,9
3074,GameStart,sell,3
3075,RottenFishCo,buy,1
3076,ArrowCo,sell,7
3077,GameStart,buy,5
3078,BowCo,sell,10
3079,BowCo,buy,4
3080,RottenFishCo,buy,4
3081,RottenFishCo,sell,3
3082,BowCo,buy,6
3083,RottenFishCo,buy,7
3084,RottenFishCo,sell,9
3085,SwordCo,buy,6
3086,GameStart,buy,5
3087,BowCo,sell,4
3088,SwordCo,sell,5
3089,GameStart,buy,4
3090,BowCo,buy,1
3091,SwordCo,buy,7
3092,PotionCo,sell,1
3093,BowCo,sell,7
3094,SwordCo,sell,7
3095,SwordCo,sell,10
3096,PotionCo,buy,5
3097,ArrowCo,sell,10
3098,GameStart,sell,10
3099,ArrowCo,buy,5
3100,BowCo,sell,5
3101,RottenFishCo,sell,3
3102,BowCo,buy,7
3103,BowCo,sell,2
3104,GameStart,sell,1
3105,PotionCo,sell,10
3106,BowCo,sell,3
3107,ArrowCo,buy,6
3108,PotionCo,buy,9
3109,GameStart,buy,10
3110,BowCo,buy,7
3111,ArrowCo,sell,1
3112,GameStart,buy,10
3113,BowCo,sell,4
3114,ArrowCo,sell,10
3115,RottenFishCo,sell,2
3116,GameStart,buy,8
3117,PotionCo,sell,3
3118,RottenFishCo,buy,6
3119,BowCo,buy,6
3120,PotionCo,sell,9
3121,ArrowCo,buy,5
3122,GameStart,buy,10
3123,ArrowCo,sell,3
3124,PotionCo,sell,7
3125,PotionCo,sell,6
3126,PotionCo,buy,3
3127,SwordCo,sell,3
3128,PotionCo,buy,1
3129,SwordCo,buy,4
3130,PotionCo,sell,2
3131,PotionCo,buy,6
3132,BowCo,buy,1
3133,RottenFishCo,buy,9
3134,BowCo,sell,6
3135,RottenFishCo,buy,5
3136,PotionCo,sell,6
3137,MenhirCo,sell,5
3138,ArrowCo,buy,10
3139,PotionCo,sell,9
3140,GameStart,buy,3
3141,PotionCo,sell,3
3142,SwordCo,buy,8
3143,ArrowCo,buy,2
3144,ArrowCo,sell,3
3145,RottenFishCo,buy,8
3146,RottenFishCo,sell,8
3147,RottenFishCo,sell,1
3148,MenhirCo,buy,4
3149,PotionCo,sell,1
3150,SwordCo,buy,9
3151,BowCo,buy,5
3152,PotionCo,buy,8
3153,RottenFishCo,buy,7
3154,ArrowCo,sell,7
3155,PotionCo,buy,7
3156,GameStart,buy,3
3157,HelmetCo,sell,1
3158,PotionCo,sell,6
3159,ArrowCo,sell,2
3160,GameStart,buy,5
3161,RottenFishCo,buy,9
3162,BowCo,buy,10
3163,BoarCo,sell,4
3164,SwordCo,buy,6
3171,RottenFishCo,sell,9
3172,BowCo,buy,7
3173,HelmetCo,buy,1
3174,RottenFishCo,buy,6
3175,ArrowCo,sell,6
3176,SwordCo,sell,7
3177,SwordCo,buy,4
3178,PotionCo,buy,1
3179,ArrowCo,sell,7
3180,RottenFishCo,buy,3
3181,MenhirCo,sell,2
3182,BowCo,buy,4
3183,ArrowCo,buy,3
3184,ShieldCo,sell,10
3185,PotionCo,sell,1
3186,ArrowCo,sell,2
3187,RottenFishCo,buy,8
3188,ShieldCo,buy,9
3189,BoarCo,sell,8
3190,MenhirCo,buy,10
3191,GameStart,buy,5
3192,BoarCo,buy,10
3193,BoarCo,sell,7
3194,PotionCo,sell,1
3195,SwordCo,sell,9
3196,PotionCo,sell,7
3197,SwordCo,sell,8
3198,BowCo,sell,7
3199,ShieldCo,sell,2
3200,RottenFishCo,buy,4
3201,BoarCo,sell,4
3202,RottenFishCo,buy,3
3211,BoarCo,buy,1
3212,ArrowCo,buy,8
3213,MenhirCo,sell,9
3214,BowCo,sell,6
3215,BowCo,sell,2
3216,SwordCo,sell,6
3217,RottenFishCo,sell,8
3218,HelmetCo,sell,3
3219,SwordCo,sell,2
3220,BoarCo,sell,10
3227,HelmetCo,buy,6
3228,ShieldCo,sell,3
3229,BoarCo,buy,5
3230,BowCo,buy,5
3231,SwordCo,sell,2
3232,BowCo,buy,5
3233,MenhirCo,sell,10
3234,SwordCo,sell,1
3235,PotionCo,buy,3
3236,MenhirCo,sell,10
3237,GameStart,buy,2
3238,BowCo,buy,7
3239,PotionCo,sell,6
3240,HelmetCo,sell,6
3241,PotionCo,sell,6
3242,MenhirCo,buy,2
3243,ShieldCo,buy,3
3244,SwordCo,sell,5
3245,MenhirCo,buy,4
3246,ShieldCo,sell,6
3247,RottenFishCo,buy,4
3248,BowCo,sell,9
3249,BowCo,buy,6
3250,RottenFishCo,buy,8
3251,HelmetCo,sell,9
3252,BowCo,sell,8
3253,SwordCo,buy,6
3254,HelmetCo,buy,9
3255,HelmetCo,buy,10
3256,SwordCo,sell,6
3257,RottenFishCo,sell,6
3258,SwordCo,buy,6
3259,PotionCo,buy,2
3260,BowCo,buy,6
3261,BowCo,buy,4
3262,RottenFishCo,buy,5
3263,ShieldCo,sell,2
3264,GameStart,sell,7
3265,HelmetCo,sell,4
3266,BoarCo,sell,7
3267,PotionCo,sell,2
3268,SwordCo,buy,5
3269,ShieldCo,sell,9
3270,BoarCo,sell,9
3271,GameStart,sell,7
3272,GameStart,buy,6
3273,RottenFishCo,buy,6
3274,BowCo,sell,2
3275,RottenFishCo,buy,5
3276,GameStart,buy,6
3277,MenhirCo,sell,6
3278,MenhirCo,sell,5
3279,ShieldCo,buy,7
3280,RottenFishCo,buy,6
3281,GameStart,sell,9
3282,PotionCo,buy,8
3283,GameStart,buy,2
3284,GameStart,sell,6
3285,BoarCo,sell,3
3286,PotionCo,buy,2
3287,GameStart,sell,10
3288,PotionCo,buy,7
3289,RottenFishCo,sell,4
3290,RottenFishCo,sell,4
3291,MenhirCo,buy,7
3292,PotionCo,buy,5
3293,ArrowCo,sell,7
3294,RottenFishCo,sell,10
3295,SwordCo,sell,6
3296,BowCo,buy,8
3297,ArrowCo,buy,5
3298,GameStart,buy,5
3299,ArrowCo,sell,6
3300,SwordCo,buy,10
3301,HelmetCo,buy,7
3302,PotionCo,buy,2
3303,MenhirCo,sell,9
3304,HelmetCo,sell,1
3305,GameStart,sell,10
3306,GameStart,sell,8
3307,GameStart,buy,7
3308,GameStart,buy,9
3309,GameStart,buy,1
3310,ShieldCo,sell,4
3311,PotionCo,sell,3
3312,MenhirCo,buy,3
3313,BowCo,sell,6
3314,BoarCo,buy,5
3315,BoarCo,buy,6
3316,GameStart,buy,9
3317,PotionCo,sell,8
3318,HelmetCo,sell,4
3319,ArrowCo,buy,10
3320,MenhirCo,sell,9
3321,BoarCo,buy,2
3322,HelmetCo,sell,5
3323,BoarCo,sell,8
3324,HelmetCo,sell,5
3325,ShieldCo,sell,3
3326,BoarCo,sell,9
3327,BoarCo,sell,3
3328,BowCo,buy,1
3329,GameStart,sell,10
3330,RottenFishCo,buy,8
3331,MenhirCo,sell,5
3332,PotionCo,buy,7
3333,ShieldCo,buy,1
3334,ArrowCo,buy,6
3335,HelmetCo,sell,7
3336,ShieldCo,buy,7
3337,ShieldCo,buy,6
3338,ArrowCo,sell,10
3339,PotionCo,sell,7
3340,BowCo,sell,6
3341,ShieldCo,sell,2
3342,RottenFishCo,buy,1
3351,ArrowCo,buy,6
3352,PotionCo,sell,8
3353,MenhirCo,buy,10
3354,GameStart,sell,10
3355,SwordCo,sell,4
3356,RottenFishCo,sell,4
3357,ShieldCo,buy,1
3358,ArrowCo,sell,1
3359,BoarCo,buy,6
3360,GameStart,sell,8
3361,GameStart,sell,2
3362,BoarCo,sell,5
3363,MenhirCo,buy,1
3364,SwordCo,sell,4
3365,MenhirCo,sell,2
3366,PotionCo,sell,3
3367,RottenFishCo,sell,4
3368,ArrowCo,buy,10
3369,RottenFishCo,sell,8
3370,PotionCo,buy,6
3371,HelmetCo,buy,8
3372,SwordCo,buy,4
3373,SwordCo,sell,4
3374,RottenFishCo,buy,6
3375,ShieldCo,buy,1
3376,RottenFishCo,sell,8
3377,SwordCo,buy,3
3378,HelmetCo,buy,9
3383,ShieldCo,buy,5
3384,SwordCo,sell,4
3385,HelmetCo,buy,5
3386,ArrowCo,sell,3
3387,RottenFishCo,sell,7
3388,GameStart,buy,6
3389,PotionCo,buy,5
3390,HelmetCo,buy,1
3391,RottenFishCo,sell,6
3392,ArrowCo,sell,3
3393,SwordCo,buy,8
3394,PotionCo,buy,4
3395,RottenFishCo,buy,6
3396,ArrowCo,sell,6
3397,ArrowCo,buy,5
3398,RottenFishCo,buy,1
3399,GameStart,sell,8
3400,ArrowCo,sell,2
3401,ArrowCo,buy,1
3402,ArrowCo,buy,10
3403,ArrowCo,buy,5
3404,ArrowCo,sell,9
3405,SwordCo,buy,4
3406,RottenFishCo,buy,7
3407,BowCo,sell,1
3408,GameStart,sell,8
3409,SwordCo,buy,10
3410,ArrowCo,buy,8
3411,BowCo,sell,4
3417,BowCo,buy,7
3418,ArrowCo,buy,10
3419,RottenFishCo,buy,3
3420,PotionCo,buy,6
3421,SwordCo,buy,4
3422,RottenFishCo,sell,4
3423,SwordCo,sell,5
3424,GameStart,sell,3
3425,MenhirCo,sell,3
3426,SwordCo,sell,6
3427,HelmetCo,sell,2
3428,RottenFishCo,sell,2
3429,SwordCo,buy,8
3430,MenhirCo,buy,8
3431,PotionCo,sell,10
3432,BoarCo,buy,10
3433,ArrowCo,buy,2
3434,SwordCo,sell,8
3435,HelmetCo,sell,8
3436,ShieldCo,sell,6
3437,PotionCo,sell,6
3438,BowCo,sell,9
3439,RottenFishCo,sell,10
3440,BowCo,sell,7
3441,ArrowCo,sell,4
3442,ArrowCo,sell,8
3443,PotionCo,buy,1
3444,PotionCo,buy,5
3445,MenhirCo,sell,6
3446,RottenFishCo,sell,9
3447,PotionCo,sell,1
3448,PotionCo,sell,5
3449,ShieldCo,sell,2
3450,MenhirCo,buy,2
3451,BowCo,buy,6
3452,BoarCo,sell,5
3453,MenhirCo,buy,2
3454,RottenFishCo,buy,2
3455,ShieldCo,sell,5
3456,MenhirCo,sell,1
3457,BowCo,buy,6
3458,GameStart,buy,1
3459,SwordCo,sell,5
3460,RottenFishCo,sell,10
3461,SwordCo,sell,1
3462,HelmetCo,buy,8
3463,GameStart,buy,10
3464,ArrowCo,buy,3
3465,BoarCo,sell,4
3466,SwordCo,buy,7
3467,SwordCo,sell,8
3468,ArrowCo,sell,6
3469,ShieldCo,sell,8
3470,BoarCo,sell,5
3471,BoarCo,sell,9
3472,ArrowCo,buy,3
3473,ArrowCo,sell,5
3474,GameStart,buy,10
3475,ArrowCo,buy,3
3476,BoarCo,sell,7
3477,BowCo,sell,3
3478,RottenFishCo,sell,8
3479,BoarCo,buy,5
3480,ArrowCo,sell,4
3481,HelmetCo,buy,4
3482,MenhirCo,sell,4
3483,GameStart,sell,7
3484,MenhirCo,buy,3
3485,BoarCo,buy,6
3486,HelmetCo,buy,3
3487,SwordCo,buy,6
3488,ShieldCo,buy,4
3489,HelmetCo,sell,9
3490,MenhirCo,sell,1
3491,GameStart,buy,6
3492,GameStart,sell,3
3493,GameStart,buy,9
3494,BoarCo,sell,10
3495,PotionCo,buy,8
3496,RottenFishCo,sell,2
3497,SwordCo,buy,4
3498,HelmetCo,sell,3
3499,GameStart,sell,7
3500,RottenFishCo,sell,4
3501,BoarCo,buy,4
3502,ShieldCo,sell,9
3503,MenhirCo,sell,5
3504,BowCo,buy,7
3505,BowCo,sell,5
3506,PotionCo,sell,3
3507,PotionCo,buy,9
3508,SwordCo,sell,7
3509,MenhirCo,buy,8
3510,PotionCo,sell,2
3511,RottenFishCo,sell,5
3512,MenhirCo,sell,2
3513,PotionCo,sell,10
3514,HelmetCo,buy,3
3515,ShieldCo,sell,9
3516,ArrowCo,buy,2
3517,BoarCo,sell,9
3518,SwordCo,buy,4
3519,ShieldCo,sell,4
3520,ArrowCo,buy,9
3521,BowCo,buy,4
3522,MenhirCo,buy,2
3523,PotionCo,sell,2
3524,ShieldCo,buy,1
3525,GameStart,sell,1
3526,MenhirCo,sell,5
3527,MenhirCo,sell,5
3528,MenhirCo,buy,4
3529,ArrowCo,buy,7
3530,BoarCo,sell,9
3531,GameStart,sell,8
3532,PotionCo,buy,8
3533,PotionCo,buy,5
3534,RottenFishCo,buy,7
3535,SwordCo,sell,3
3536,PotionCo,buy,4
3537,BowCo,sell,5
3538,GameStart,sell,9
3539,ArrowCo,buy,8
3540,BowCo,sell,7
3541,PotionCo,buy,8
3542,GameStart,sell,5
3543,MenhirCo,buy,6
3544,GameStart,sell,4
3545,BowCo,buy,8
3546,GameStart,sell,2
3547,GameStart,sell,1
3548,ArrowCo,sell,9
3549,RottenFishCo,sell,10
3550,ArrowCo,sell,3
3551,HelmetCo,sell,3
3552,HelmetCo,sell,4
3553,MenhirCo,sell,5
3554,HelmetCo,sell,6
3555,HelmetCo,sell,2
3556,SwordCo,sell,7
3557,HelmetCo,sell,5
3558,BoarCo,buy,6
3559,GameStart,buy,2
3560,ShieldCo,sell,10
3561,ShieldCo,buy,1
3562,GameStart,buy,6
3563,BoarCo,sell,7
3564,HelmetCo,sell,3
3565,PotionCo,buy,2
3566,GameStart,sell,3
3567,BowCo,buy,5
3568,BowCo,buy,1
3569,HelmetCo,buy,7
3570,BoarCo,sell,8
3571,BoarCo,buy,7
3572,ArrowCo,sell,5
3573,HelmetCo,sell,2
3574,BowCo,sell,8
3575,PotionCo,sell,10
3576,GameStart,sell,8
3577,BowCo,sell,10
3578,ArrowCo,buy,8
3579,MenhirCo,buy,2
3580,HelmetCo,buy,5
3581,PotionCo,sell,8
3582,ShieldCo,sell,9
3583,BoarCo,sell,10
3584,SwordCo,sell,4
3585,ShieldCo,sell,9
3586,GameStart,buy,8
3587,ArrowCo,buy,6
3588,HelmetCo,buy,3
3589,GameStart,buy,4
3590,BowCo,sell,10
3591,BoarCo,sell,6
3592,PotionCo,sell,2
3593,SwordCo,buy,3
3594,SwordCo,sell,4
3595,GameStart,sell,5
3596,HelmetCo,sell,7
3597,SwordCo,buy,6
3598,ArrowCo,buy,10
3599,BoarCo,buy,7
3600,BoarCo,sell,2
3601,HelmetCo,buy,4
3602,BowCo,sell,2
3603,BoarCo,sell,4
3604,BowCo,sell,2
3605,BoarCo,sell,8
3606,BoarCo,buy,5
3607,HelmetCo,sell,8
3608,ArrowCo,sell,3
3609,PotionCo,sell,5
3610,RottenFishCo,sell,1
3611,MenhirCo,sell,8
3612,ArrowCo,sell,3
3613,BowCo,sell,4
3614,ArrowCo,sell,3
3615,BowCo,buy,6
3616,ShieldCo,sell,10
3617,SwordCo,sell,5
3618,MenhirCo,sell,9
3619,SwordCo,buy,8
3620,ShieldCo,buy,8
3621,PotionCo,sell,6
3622,BoarCo,buy,9
3623,GameStart,buy,5
3624,RottenFishCo,buy,10
3625,BowCo,buy,7
3626,RottenFishCo,sell,7
3627,ShieldCo,buy,5
3628,ShieldCo,buy,1
3629,RottenFishCo,buy,9
3630,RottenFishCo,buy,3
3631,PotionCo,buy,9
3632,SwordCo,sell,3
3633,SwordCo,sell,4
3634,GameStart,sell,9
3635,SwordCo,buy,3
3636,BowCo,sell,9
3637,BoarCo,buy,5
3638,GameStart,buy,2
3639,ArrowCo,buy,7
3640,MenhirCo,buy,4
3641,MenhirCo,sell,5
3642,HelmetCo,buy,7
3643,GameStart,sell,2
3644,BowCo,sell,5
3645,ArrowCo,sell,5
3646,PotionCo,buy,9
3647,HelmetCo,sell,4
3648,BoarCo,buy,3
3649,PotionCo,sell,4
3650,RottenFishCo,sell,2
3651,RottenFishCo,buy,3
3652,ShieldCo,buy,4
3653,GameStart,sell,10
3654,ShieldCo,buy,2
3655,ShieldCo,sell,9
3656,MenhirCo,buy,3
3657,BoarCo,sell,9
3658,HelmetCo,buy,1
3659,PotionCo,buy,6
3660,BoarCo,sell,6
3661,MenhirCo,sell,8
3662,BowCo,buy,3
3663,RottenFishCo,buy,3
3664,ArrowCo,buy,9
3665,BowCo,buy,8
3666,PotionCo,buy,7
3667,PotionCo,sell,10
3668,ArrowCo,buy,3
3669,HelmetCo,buy,4
3670,ShieldCo,buy,9
3671,PotionCo,buy,3
3672,BoarCo,buy,10
3673,GameStart,buy,3
3674,ArrowCo,buy,7
3675,GameStart,buy,3
3676,MenhirCo,buy,9
3677,BowCo,buy,4
3678,ArrowCo,buy,5
3679,PotionCo,sell,8
3680,MenhirCo,buy,1
3681,RottenFishCo,sell,6
3682,ArrowCo,buy,7
3683,GameStart,buy,10
3684,ArrowCo,sell,1
3685,MenhirCo,sell,5
3686,ArrowCo,sell,1
3687,HelmetCo,sell,7
3688,ShieldCo,buy,9
3689,BowCo,buy,4
3690,PotionCo,sell,4
3691,ArrowCo,buy,10
3692,SwordCo,sell,3
3693,BoarCo,sell,1
3694,PotionCo,sell,10
3695,BoarCo,sell,6
3696,MenhirCo,sell,2
3697,GameStart,buy,9
3698,HelmetCo,buy,7
3699,ArrowCo,sell,10
3700,GameStart,buy,7
3701,GameStart,buy,1
3702,ShieldCo,sell,8
3703,BowCo,buy,4
3704,BoarCo,sell,8
3705,BoarCo,buy,6
3706,RottenFishCo,buy,7
3707,HelmetCo,buy,8
3708,HelmetCo,sell,5
3709,SwordCo,sell,5
3710,RottenFishCo,buy,2
3711,BoarCo,sell,2
3712,GameStart,buy,1
3713,RottenFishCo,buy,3
3714,GameStart,sell,5
3715,MenhirCo,buy,10
3716,PotionCo,buy,3
3717,BowCo,sell,5
3718,MenhirCo,buy,7
3719,BowCo,buy,9
3720,SwordCo,sell,2
3721,PotionCo,buy,9
3722,BoarCo,sell,3
3723,SwordCo,buy,1
3724,MenhirCo,buy,4
3725,PotionCo,sell,1
3726,GameStart,sell,10
3727,BowCo,buy,10
3728,BowCo,sell,2
3729,BoarCo,sell,2
3730,ShieldCo,buy,3
3731,HelmetCo,buy,10
3732,BowCo,buy,2
3733,HelmetCo,sell,5
3734,PotionCo,sell,8
3735,RottenFishCo,buy,3
3736,SwordCo,buy,1
3737,SwordCo,sell,7
3738,BoarCo,sell,3
3739,GameStart,sell,7
3740,RottenFishCo,sell,5
3741,PotionCo,sell,2
3742,HelmetCo,sell,4
3743,GameStart,buy,2
3744,PotionCo,sell,3
3745,ArrowCo,buy,8
3746,PotionCo,sell,1
3747,MenhirCo,buy,2
3748,ArrowCo,sell,4
3749,MenhirCo,buy,7
3750,ArrowCo,sell,9
3751,BowCo,buy,6
3752,ArrowCo,buy,9
3753,HelmetCo,buy,7
3754,HelmetCo,sell,6
3755,PotionCo,sell,10
3756,ShieldCo,sell,5
3757,HelmetCo,buy,3
3758,GameStart,buy,5
3759,ShieldCo,sell,9
3760,HelmetCo,buy,6
3761,ArrowCo,buy,10
3762,ShieldCo,buy,4
3763,ArrowCo,buy,7
3764,MenhirCo,buy,3
3765,PotionCo,sell,5
3766,HelmetCo,buy,7
3767,RottenFishCo,sell,7
3768,RottenFishCo,sell,9
3769,BoarCo,buy,1
3770,HelmetCo,sell,5
3771,GameStart,buy,4
3772,RottenFishCo,buy,8
3773,RottenFishCo,sell,5
3774,MenhirCo,buy,6
3775,MenhirCo,sell,1
3776,MenhirCo,sell,8
3777,RottenFishCo,sell,10
3778,GameStart,sell,5
3779,RottenFishCo,sell,6
3780,BowCo,sell,2
3781,PotionCo,buy,3
3782,RottenFishCo,sell,2
3783,GameStart,sell,8
3784,ShieldCo,buy,8
3785,ArrowCo,buy,8
3786,BoarCo,sell,2
3787,ArrowCo,sell,3
3788,HelmetCo,sell,9
3789,ArrowCo,sell,5
3790,PotionCo,buy,8
3791,MenhirCo,buy,7
3792,HelmetCo,sell,5
3793,SwordCo,buy,9
3794,HelmetCo,sell,3
3795,MenhirCo,buy,4
3796,MenhirCo,buy,8
3797,ShieldCo,buy,5
3798,HelmetCo,sell,5
3799,MenhirCo,sell,6
3800,PotionCo,buy,4
3801,ArrowCo,sell,5
3802,HelmetCo,buy,9
3803,MenhirCo,sell,8
3804,HelmetCo,buy,9
3805,ShieldCo,buy,8
3806,MenhirCo,sell,3
3807,BowCo,buy,1
3808,RottenFishCo,sell,10
3809,MenhirCo,buy,1
3810,MenhirCo,sell,5
3811,GameStart,sell,5
3812,GameStart,buy,4
3813,ArrowCo,sell,10
3814,RottenFishCo,sell,2
3815,MenhirCo,buy,8
3816,SwordCo,buy,10
3817,ArrowCo,buy,9
3818,BoarCo,buy,8
3819,HelmetCo,sell,4
3820,MenhirCo,sell,8
3821,GameStart,sell,8
3822,ArrowCo,sell,5
3823,HelmetCo,buy,6
3824,PotionCo,buy,5
3825,ShieldCo,buy,8
3826,HelmetCo,buy,1
3827,ShieldCo,buy,4
3828,BowCo,sell,2
3829,ArrowCo,buy,7
3830,BowCo,buy,6
3831,MenhirCo,sell,7
3832,ShieldCo,sell,1
3833,GameStart,sell,2
3834,BowCo,sell,7
3835,PotionCo,buy,4
3836,BowCo,sell,7
3837,ShieldCo,sell,3
3838,SwordCo,sell,9
3839,BowCo,buy,5
3840,GameStart,sell,5
3841,ArrowCo,sell,4
3842,BoarCo,buy,2
3843,PotionCo,sell,10
3844,ArrowCo,buy,10
3845,PotionCo,sell,3
3846,PotionCo,buy,10
3847,MenhirCo,sell,8
3848,ArrowCo,sell,6
3849,BowCo,sell,5
3850,SwordCo,sell,3
3851,RottenFishCo,sell,7
3852,BowCo,buy,2
3853,PotionCo,sell,5
3854,BoarCo,buy,7
3855,RottenFishCo,sell,5
3856,MenhirCo,buy,2
3857,GameStart,sell,8
3858,SwordCo,buy,3
3859,PotionCo,sell,5
3860,ShieldCo,buy,8
3861,SwordCo,buy,2
3862,HelmetCo,sell,7
3863,PotionCo,buy,3
3864,PotionCo,sell,7
3865,BoarCo,sell,7
3866,GameStart,sell,4
3867,ArrowCo,sell,6
3868,BowCo,buy,9
3869,SwordCo,sell,2
3870,ArrowCo,sell,8
3871,BowCo,buy,5
3872,ArrowCo,sell,9
3873,BowCo,sell,7
3874,BowCo,sell,3
3875,ShieldCo,buy,4
3876,HelmetCo,sell,6
3877,GameStart,buy,1
3878,RottenFishCo,sell,3
3879,GameStart,buy,1
3880,BoarCo,buy,10
3881,MenhirCo,sell,4
3882,BoarCo,sell,6
3883,MenhirCo,buy,7
3884,BoarCo,buy,9
3885,ShieldCo,sell,1
3886,MenhirCo,sell,5
3887,GameStart,sell,7
3888,SwordCo,sell,4
3889,SwordCo,buy,3
3890,BoarCo,buy,2
3891,ArrowCo,sell,1
3892,PotionCo,sell,6
3893,HelmetCo,sell,9
3894,PotionCo,sell,2
3895,ShieldCo,buy,4
3896,SwordCo,sell,5
3897,BowCo,buy,4
3898,HelmetCo,buy,7
3899,BowCo,sell,8
3900,PotionCo,buy,6
3901,BoarCo,sell,6
3902,PotionCo,buy,10
3903,GameStart,sell,7
3904,RottenFishCo,buy,2
3905,ShieldCo,buy,9
3906,BowCo,sell,5
3907,BowCo,buy,6
3908,BoarCo,sell,2
3909,SwordCo,buy,8
3910,GameStart,sell,8
3911,RottenFishCo,buy,1
3912,PotionCo,buy,9
3913,GameStart,sell,6
3914,MenhirCo,buy,2
3915,SwordCo,buy,3
3916,RottenFishCo,sell,9
3917,MenhirCo,sell,8
3918,GameStart,sell,8
3919,SwordCo,sell,4
3920,RottenFishCo,sell,8
3921,RottenFishCo,buy,10
3922,RottenFishCo,buy,7
3923,PotionCo,buy,3
3924,MenhirCo,buy,10
3925,HelmetCo,sell,1
3926,HelmetCo,buy,1
3927,GameStart,sell,4
3928,BoarCo,sell,1
3929,BowCo,buy,1
3930,BowCo,sell,7
3931,MenhirCo,buy,7
3932,ArrowCo,sell,7
3933,ShieldCo,buy,3
3934,BowCo,buy,1
3935,MenhirCo,buy,9
3936,MenhirCo,buy,4
3937,BoarCo,buy,10
3938,ArrowCo,sell,10
3939,ArrowCo,buy,8
3940,GameStart,sell,5
3941,BowCo,buy,7
3942,ArrowCo,buy,6
3943,PotionCo,buy,8
3944,ArrowCo,buy,4
3945,BoarCo,sell,9
3946,MenhirCo,sell,6
3947,ShieldCo,sell,7
3948,PotionCo,buy,4
3949,ShieldCo,sell,10
3950,BowCo,sell,7
3951,BowCo,sell,10
3952,GameStart,buy,4
3953,ShieldCo,buy,5
3954,ShieldCo,sell,6
3955,RottenFishCo,sell,7
3956,SwordCo,buy,8
3957,ArrowCo,sell,1
3958,ArrowCo,buy,5
3959,PotionCo,buy,8
3960,PotionCo,buy,10
3961,GameStart,sell,5
3962,BoarCo,sell,6
3963,ArrowCo,buy,10
3964,PotionCo,sell,8
3965,ShieldCo,sell,10
3966,HelmetCo,sell,5
3967,SwordCo,buy,7
3968,PotionCo,buy,7
3969,BowCo,buy,5
3970,ShieldCo,sell,9
3971,GameStart,buy,6
3972,BowCo,sell,4
3973,RottenFishCo,sell,5
3974,BowCo,sell,8
3975,RottenFishCo,buy,2
3976,MenhirCo,buy,6
3977,GameStart,buy,3
3978,RottenFishCo,sell,4
3979,ArrowCo,buy,7
3980,HelmetCo,buy,4
3981,RottenFishCo,sell,4
3982,PotionCo,buy,5
3983,HelmetCo,buy,9
3984,PotionCo,sell,5
3985,SwordCo,buy,3
3986,RottenFishCo,buy,4
3987,BowCo,buy,9
3988,BowCo,buy,10
3989,BowCo,buy,2
3990,BowCo,sell,3
3991,ShieldCo,sell,5
3992,MenhirCo,buy,6
3993,ShieldCo,buy,5
3994,SwordCo,sell,5
3995,HelmetCo,buy,1
3996,BoarCo,sell,1
3997,BoarCo,buy,3
3998,HelmetCo,sell,10
3999,SwordCo,buy,10
4000,GameStart,sell,7
4001,GameStart,sell,8
4002,RottenFishCo,sell,8
4003,RottenFishCo,sell,6
4004,SwordCo,sell,2
